sale_id,customer_id,customer_name,sale_date
942,66bd3305-9000-4cc9-b1b4-eba64e9c31a9,Theresa Sullivan,2023-02-07
943,0ed3e8b8-89f0-4e26-9a88-2ebb187d60b2,Anthony Collins,2023-11-11
944,9bb25627-0b48-4107-bece-463c6579ae73,Bridget Price,2023-05-09
945,e1302831-651a-42b5-a922-a4b8996693c1,Lori Randall,2023-03-09
946,7c86a9ae-3626-4af5-b66e-aed45dc57ae9,James Green,2023-04-08
947,537f0065-a659-41b4-8d78-fa20c99f12b0,Randy Rogers,2023-03-26
948,304100f8-8f3c-482d-ab5b-70ce993b2f90,Mary Conrad,2023-04-04
949,c994d68f-a919-4090-8174-5176e23370c7,James Johnson,2023-04-09
950,0fcacbf5-7b5d-4fce-bbf9-a976d34c5c86,Brett Moreno,2023-09-29
951,704d35a9-6184-4eaa-942b-f04307ed7ef8,Ross Campbell,2023-06-13
952,63a2b4b3-2a98-4b81-b45e-5d46531abd4d,Mary Paul,2023-07-04
953,5b9a540e-16d1-4fee-b7e3-a211b602d523,Bradley Anthony DDS,2023-09-01
954,13fde97c-6283-4207-bafd-dfaf927b3f9a,Alicia Cooper,2023-05-05
955,47bcac94-c958-469e-8b11-79d80e22bdd1,Adriana Coleman,2023-01-07
956,5146ba6a-1b22-4160-bfe7-f5456359ab6d,William Li,2023-08-10
957,b9d818f9-82d0-4c7d-be1f-e3cac112404a,Eric Hatfield,2023-04-24
958,6dadfc11-d7a0-48da-9de3-28fb9b760368,Mary White,2023-04-07
959,1ea63335-ec80-4ec5-af9c-da499516b5bb,Jasmine Bonilla,2023-04-19
960,b700cc82-caf4-42b3-99d4-5e5e4a0d16e9,Maria Adams,2023-02-23
961,2a91afc8-2432-4ab6-83ff-da297edef178,Tyler Ewing,2023-07-13
962,e4386036-ec3e-47e9-a347-52273c2e6563,Veronica Mckee,2023-06-15
963,b368189a-4b52-460d-baf7-21bcae84ea52,Emma Lee,2023-05-10
964,1a0a4e02-d747-4ee0-ad4e-2fed7af5c98c,David Carter,2023-04-21
965,3e898d43-5a3b-4591-831d-a43705110600,Kerry Ruiz,2023-02-20
966,aa819078-c04e-436c-8801-304458ad6932,Regina Gordon,2023-03-09
967,e95a7e0d-17ec-48c7-aa89-9650c46a6bea,Leah Hall,2023-07-24
968,eca36cad-f61d-465e-8cb0-72bcd2d4623a,Michael Collins,2023-08-07
969,d7ecbcc9-eecf-4816-90ea-efd312d31224,David Garcia,2023-10-28
970,cf672dd1-8f8a-483b-b031-8e51071cc4de,Toni Garcia,2023-10-19
971,8c6b41db-981c-4b0e-be6e-aec4f7513204,Joseph Johnson,2023-10-19
972,370eaae2-1bba-4fde-809e-fbc2ca9fbda2,Michael Anderson,2023-01-13
973,3cb8c676-fa54-45a3-bf6d-50e17836fb42,Melanie Sharp,2023-11-11
974,1590acdd-0cba-4801-8b36-5611e3db02a9,David Sullivan Jr.,2023-10-28
975,84e15b70-dadd-427a-98d3-17fe92a76a1d,Kathleen Gray,2023-10-08
976,d26789af-4a31-4599-aabb-a5f86972d2fa,Amy Fletcher,2023-09-21
977,6efad9b9-f635-4c90-9cd8-acc25a7a9cf6,Mark Garcia Jr.,2023-03-01
978,21a19478-af65-4dec-90f9-83bc0e7fb4fe,Monica Peterson,2023-03-21
979,88bfd6a3-fe23-4f25-8582-397316bef7a9,Alexander Johnston,2023-03-29
980,b8842020-9432-4a64-9922-5b7bc306ddb1,David Oconnor,2023-04-29
981,aa6ae03e-08a4-4cd9-9c51-440245eed71f,Adrian Moore,2023-02-23
982,b7841429-3369-468e-bd13-2c06d50a4278,Janet Robinson,2023-01-02
983,2fb81fa4-fe34-4bb2-9a1b-a32bf071cacf,Christopher Gray,2023-05-24
984,49100436-2990-46df-aa32-c405ec2f747b,Sean Love,2023-09-22
985,02eb3062-051d-4c04-9ce6-3eac35884ada,Chris Weaver,2023-06-03
986,fcad8a31-0011-48cf-a644-b8376c890061,Vanessa Cunningham,2023-07-01
987,ffa4f06f-2a25-4ee7-aa96-297060f86d31,Whitney Gutierrez,2023-08-16
988,5db8e0e8-1139-4f10-9220-7ff578759608,Paula Neal,2023-04-14
989,61d1872f-5162-4df2-98cf-242351ad5641,Derek Gallegos,2023-06-13
990,14d3229e-2458-492a-9e76-fb9045f22c70,Alyssa King,2023-01-29
991,4667e3bd-20b0-479c-93fa-217199a24500,Sarah Arias,2023-07-08
992,c4b19549-0cfc-4366-801b-ec7998bdb83c,Frank Lewis,2023-02-16
993,a6bf7464-8bd4-4b43-b0ed-7647190f4032,Mr. James Kramer Jr.,2023-03-10
994,747847b9-494a-4c8a-b3c9-609863a93704,Kathleen Jones,2023-08-04
995,259289c8-75fa-40df-94d3-e8bd53151014,Robert Anderson,2023-10-30
996,5037a8a2-a230-4afb-9f12-e56171cb3290,Laura Branch,2023-06-24
997,7265c7db-7704-45ef-a743-517fed87e4c1,Tara Hernandez,2023-09-19
998,12625962-8b4d-486d-9f14-c9d4dcdc1d1b,Lindsey Brown,2023-08-16
999,045e5b7c-1faa-4925-b1c4-df11fd1e54db,Nicole Murphy,2023-04-22
1000,b00294d3-6ce8-48ad-90a6-0a5e9bdee297,Lauren Cochran,2023-04-09
